id,name,category,value,memo
78342,item_078342,C,441,memo_078342
78343,item_078343,A,442,memo_078343
78344,item_078344,B,443,memo_078344
78345,item_078345,C,444,memo_078345
78346,item_078346,A,445,memo_078346
78347,item_078347,B,446,memo_078347
78348,item_078348,C,447,memo_078348
78349,item_078349,A,448,memo_078349
78350,item_078350,B,449,memo_078350
78351,item_078351,C,450,memo_078351
78352,item_078352,A,451,memo_078352
78353,item_078353,B,452,memo_078353
78354,item_078354,C,453,memo_078354
78355,item_078355,A,454,memo_078355
78356,item_078356,B,455,memo_078356
78357,item_078357,C,456,memo_078357
78358,item_078358,A,457,memo_078358
78359,item_078359,B,458,memo_078359
78360,item_078360,C,459,memo_078360
78361,item_078361,A,460,memo_078361
78362,item_078362,B,461,memo_078362
78363,item_078363,C,462,memo_078363
78364,item_078364,A,463,memo_078364
78365,item_078365,B,464,memo_078365
78366,item_078366,C,465,memo_078366
78367,item_078367,A,466,memo_078367
78368,item_078368,B,467,memo_078368
78369,item_078369,C,468,memo_078369
78370,item_078370,A,469,memo_078370
78371,item_078371,B,470,memo_078371
78372,item_078372,C,471,memo_078372
78373,item_078373,A,472,memo_078373
78374,item_078374,B,473,memo_078374
78375,item_078375,C,474,memo_078375
78376,item_078376,A,475,memo_078376
78377,item_078377,B,476,memo_078377
78378,item_078378,C,477,memo_078378
78379,item_078379,A,478,memo_078379
78380,item_078380,B,479,memo_078380
78381,item_078381,C,480,memo_078381
78382,item_078382,A,481,memo_078382
78383,item_078383,B,482,memo_078383
78384,item_078384,C,483,memo_078384
78385,item_078385,A,484,memo_078385
78386,item_078386,B,485,memo_078386
78387,item_078387,C,486,memo_078387
78388,item_078388,A,487,memo_078388
78389,item_078389,B,488,memo_078389
78390,item_078390,C,489,memo_078390
78391,item_078391,A,490,memo_078391
78392,item_078392,B,491,memo_078392
78393,item_078393,C,492,memo_078393
78394,item_078394,A,493,memo_078394
78395,item_078395,B,494,memo_078395
78396,item_078396,C,495,memo_078396
78397,item_078397,A,496,memo_078397
78398,item_078398,B,497,memo_078398
78399,item_078399,C,498,memo_078399
78400,item_078400,A,499,memo_078400
78401,item_078401,B,500,memo_078401
78402,item_078402,C,501,memo_078402
78403,item_078403,A,502,memo_078403
78404,item_078404,B,503,memo_078404
78405,item_078405,C,504,memo_078405
78406,item_078406,A,505,memo_078406
78407,item_078407,B,506,memo_078407
78408,item_078408,C,507,memo_078408
78409,item_078409,A,508,memo_078409
78410,item_078410,B,509,memo_078410
78411,item_078411,C,510,memo_078411
78412,item_078412,A,511,memo_078412
78413,item_078413,B,512,memo_078413
78414,item_078414,C,513,memo_078414
78415,item_078415,A,514,memo_078415
78416,item_078416,B,515,memo_078416
78417,item_078417,C,516,memo_078417
78418,item_078418,A,517,memo_078418
78419,item_078419,B,518,memo_078419
78420,item_078420,C,519,memo_078420
78421,item_078421,A,520,memo_078421
78422,item_078422,B,521,memo_078422
78423,item_078423,C,522,memo_078423
78424,item_078424,A,523,memo_078424
78425,item_078425,B,524,memo_078425
78426,item_078426,C,525,memo_078426
78427,item_078427,A,526,memo_078427
78428,item_078428,B,527,memo_078428
78429,item_078429,C,528,memo_078429
78430,item_078430,A,529,memo_078430
78431,item_078431,B,530,memo_078431
78432,item_078432,C,531,memo_078432
78433,item_078433,A,532,memo_078433
78434,item_078434,B,533,memo_078434
78435,item_078435,C,534,memo_078435
78436,item_078436,A,535,memo_078436
78437,item_078437,B,536,memo_078437
78438,item_078438,C,537,memo_078438
78439,item_078439,A,538,memo_078439
78440,item_078440,B,539,memo_078440
78441,item_078441,C,540,memo_078441
78442,item_078442,A,541,memo_078442
78443,item_078443,B,542,memo_078443
78444,item_078444,C,543,memo_078444
78445,item_078445,A,544,memo_078445
78446,item_078446,B,545,memo_078446
78447,item_078447,C,546,memo_078447
78448,item_078448,A,547,memo_078448
78449,item_078449,B,548,memo_078449
78450,item_078450,C,549,memo_078450
78451,item_078451,A,550,memo_078451
78452,item_078452,B,551,memo_078452
78453,item_078453,C,552,memo_078453
78454,item_078454,A,553,memo_078454
78455,item_078455,B,554,memo_078455
78456,item_078456,C,555,memo_078456
78457,item_078457,A,556,memo_078457
78458,item_078458,B,557,memo_078458
78459,item_078459,C,558,memo_078459
78460,item_078460,A,559,memo_078460
78461,item_078461,B,560,memo_078461
78462,item_078462,C,561,memo_078462
78463,item_078463,A,562,memo_078463
78464,item_078464,B,563,memo_078464
78465,item_078465,C,564,memo_078465
78466,item_078466,A,565,memo_078466
78467,item_078467,B,566,memo_078467
78468,item_078468,C,567,memo_078468
78469,item_078469,A,568,memo_078469
78470,item_078470,B,569,memo_078470
78471,item_078471,C,570,memo_078471
78472,item_078472,A,571,memo_078472
78473,item_078473,B,572,memo_078473
78474,item_078474,C,573,memo_078474
78475,item_078475,A,574,memo_078475
78476,item_078476,B,575,memo_078476
78477,item_078477,C,576,memo_078477
78478,item_078478,A,577,memo_078478
78479,item_078479,B,578,memo_078479
78480,item_078480,C,579,memo_078480
78481,item_078481,A,580,memo_078481
78482,item_078482,B,581,memo_078482
78483,item_078483,C,582,memo_078483
78484,item_078484,A,583,memo_078484
78485,item_078485,B,584,memo_078485
78486,item_078486,C,585,memo_078486
78487,item_078487,A,586,memo_078487
78488,item_078488,B,587,memo_078488
78489,item_078489,C,588,memo_078489
78490,item_078490,A,589,memo_078490
78491,item_078491,B,590,memo_078491
78492,item_078492,C,591,memo_078492
78493,item_078493,A,592,memo_078493
78494,item_078494,B,593,memo_078494
78495,item_078495,C,594,memo_078495
78496,item_078496,A,595,memo_078496
78497,item_078497,B,596,memo_078497
78498,item_078498,C,597,memo_078498
78499,item_078499,A,598,memo_078499
78500,item_078500,B,599,memo_078500
78501,item_078501,C,600,memo_078501
78502,item_078502,A,601,memo_078502
78503,item_078503,B,602,memo_078503
78504,item_078504,C,603,memo_078504
78505,item_078505,A,604,memo_078505
78506,item_078506,B,605,memo_078506
78507,item_078507,C,606,memo_078507
78508,item_078508,A,607,memo_078508
78509,item_078509,B,608,memo_078509
78510,item_078510,C,609,memo_078510
78511,item_078511,A,610,memo_078511
78512,item_078512,B,611,memo_078512
78513,item_078513,C,612,memo_078513
78514,item_078514,A,613,memo_078514
78515,item_078515,B,614,memo_078515
78516,item_078516,C,615,memo_078516
78517,item_078517,A,616,memo_078517
78518,item_078518,B,617,memo_078518
78519,item_078519,C,618,memo_078519
78520,item_078520,A,619,memo_078520
78521,item_078521,B,620,memo_078521
78522,item_078522,C,621,memo_078522
78523,item_078523,A,622,memo_078523
78524,item_078524,B,623,memo_078524
78525,item_078525,C,624,memo_078525
78526,item_078526,A,625,memo_078526
78527,item_078527,B,626,memo_078527
78528,item_078528,C,627,memo_078528
78529,item_078529,A,628,memo_078529
78530,item_078530,B,629,memo_078530
78531,item_078531,C,630,memo_078531
78532,item_078532,A,631,memo_078532
78533,item_078533,B,632,memo_078533
78534,item_078534,C,633,memo_078534
78535,item_078535,A,634,memo_078535
78536,item_078536,B,635,memo_078536
78537,item_078537,C,636,memo_078537
78538,item_078538,A,637,memo_078538
78539,item_078539,B,638,memo_078539
78540,item_078540,C,639,memo_078540
78541,item_078541,A,640,memo_078541
78542,item_078542,B,641,memo_078542
78543,item_078543,C,642,memo_078543
78544,item_078544,A,643,memo_078544
78545,item_078545,B,644,memo_078545
78546,item_078546,C,645,memo_078546
78547,item_078547,A,646,memo_078547
78548,item_078548,B,647,memo_078548
78549,item_078549,C,648,memo_078549
78550,item_078550,A,649,memo_078550
78551,item_078551,B,650,memo_078551
78552,item_078552,C,651,memo_078552
78553,item_078553,A,652,memo_078553
78554,item_078554,B,653,memo_078554
78555,item_078555,C,654,memo_078555
78556,item_078556,A,655,memo_078556
78557,item_078557,B,656,memo_078557
78558,item_078558,C,657,memo_078558
78559,item_078559,A,658,memo_078559
78560,item_078560,B,659,memo_078560
78561,item_078561,C,660,memo_078561
78562,item_078562,A,661,memo_078562
78563,item_078563,B,662,memo_078563
78564,item_078564,C,663,memo_078564
78565,item_078565,A,664,memo_078565
78566,item_078566,B,665,memo_078566
78567,item_078567,C,666,memo_078567
78568,item_078568,A,667,memo_078568
78569,item_078569,B,668,memo_078569
78570,item_078570,C,669,memo_078570
78571,item_078571,A,670,memo_078571
78572,item_078572,B,671,memo_078572
78573,item_078573,C,672,memo_078573
78574,item_078574,A,673,memo_078574
78575,item_078575,B,674,memo_078575
78576,item_078576,C,675,memo_078576
78577,item_078577,A,676,memo_078577
78578,item_078578,B,677,memo_078578
78579,item_078579,C,678,memo_078579
78580,item_078580,A,679,memo_078580
78581,item_078581,B,680,memo_078581
78582,item_078582,C,681,memo_078582
78583,item_078583,A,682,memo_078583
78584,item_078584,B,683,memo_078584
78585,item_078585,C,684,memo_078585
78586,item_078586,A,685,memo_078586
78587,item_078587,B,686,memo_078587
78588,item_078588,C,687,memo_078588
78589,item_078589,A,688,memo_078589
78590,item_078590,B,689,memo_078590
78591,item_078591,C,690,memo_078591
78592,item_078592,A,691,memo_078592
78593,item_078593,B,692,memo_078593
78594,item_078594,C,693,memo_078594
78595,item_078595,A,694,memo_078595
78596,item_078596,B,695,memo_078596
78597,item_078597,C,696,memo_078597
78598,item_078598,A,697,memo_078598
78599,item_078599,B,698,memo_078599
78600,item_078600,C,699,memo_078600
78601,item_078601,A,700,memo_078601
78602,item_078602,B,701,memo_078602
78603,item_078603,C,702,memo_078603
78604,item_078604,A,703,memo_078604
78605,item_078605,B,704,memo_078605
78606,item_078606,C,705,memo_078606
78607,item_078607,A,706,memo_078607
78608,item_078608,B,707,memo_078608
78609,item_078609,C,708,memo_078609
78610,item_078610,A,709,memo_078610
78611,item_078611,B,710,memo_078611
78612,item_078612,C,711,memo_078612
78613,item_078613,A,712,memo_078613
78614,item_078614,B,713,memo_078614
78615,item_078615,C,714,memo_078615
78616,item_078616,A,715,memo_078616
78617,item_078617,B,716,memo_078617
78618,item_078618,C,717,memo_078618
78619,item_078619,A,718,memo_078619
78620,item_078620,B,719,memo_078620
78621,item_078621,C,720,memo_078621
78622,item_078622,A,721,memo_078622
78623,item_078623,B,722,memo_078623
78624,item_078624,C,723,memo_078624
78625,item_078625,A,724,memo_078625
78626,item_078626,B,725,memo_078626
78627,item_078627,C,726,memo_078627
78628,item_078628,A,727,memo_078628
78629,item_078629,B,728,memo_078629
78630,item_078630,C,729,memo_078630
78631,item_078631,A,730,memo_078631
78632,item_078632,B,731,memo_078632
78633,item_078633,C,732,memo_078633
78634,item_078634,A,733,memo_078634
78635,item_078635,B,734,memo_078635
78636,item_078636,C,735,memo_078636
78637,item_078637,A,736,memo_078637
78638,item_078638,B,737,memo_078638
78639,item_078639,C,738,memo_078639
78640,item_078640,A,739,memo_078640
78641,item_078641,B,740,memo_078641
78642,item_078642,C,741,memo_078642
78643,item_078643,A,742,memo_078643
78644,item_078644,B,743,memo_078644
78645,item_078645,C,744,memo_078645
78646,item_078646,A,745,memo_078646
78647,item_078647,B,746,memo_078647
78648,item_078648,C,747,memo_078648
78649,item_078649,A,748,memo_078649
78650,item_078650,B,749,memo_078650
78651,item_078651,C,750,memo_078651
78652,item_078652,A,751,memo_078652
78653,item_078653,B,752,memo_078653
78654,item_078654,C,753,memo_078654
78655,item_078655,A,754,memo_078655
78656,item_078656,B,755,memo_078656
78657,item_078657,C,756,memo_078657
78658,item_078658,A,757,memo_078658
78659,item_078659,B,758,memo_078659
78660,item_078660,C,759,memo_078660
78661,item_078661,A,760,memo_078661
78662,item_078662,B,761,memo_078662
78663,item_078663,C,762,memo_078663
78664,item_078664,A,763,memo_078664
78665,item_078665,B,764,memo_078665
78666,item_078666,C,765,memo_078666
78667,item_078667,A,766,memo_078667
78668,item_078668,B,767,memo_078668
78669,item_078669,C,768,memo_078669
78670,item_078670,A,769,memo_078670
78671,item_078671,B,770,memo_078671
78672,item_078672,C,771,memo_078672
78673,item_078673,A,772,memo_078673
78674,item_078674,B,773,memo_078674
78675,item_078675,C,774,memo_078675
78676,item_078676,A,775,memo_078676
78677,item_078677,B,776,memo_078677
78678,item_078678,C,777,memo_078678
78679,item_078679,A,778,memo_078679
78680,item_078680,B,779,memo_078680
78681,item_078681,C,780,memo_078681
78682,item_078682,A,781,memo_078682
78683,item_078683,B,782,memo_078683
78684,item_078684,C,783,memo_078684
78685,item_078685,A,784,memo_078685
78686,item_078686,B,785,memo_078686
78687,item_078687,C,786,memo_078687
78688,item_078688,A,787,memo_078688
78689,item_078689,B,788,memo_078689
78690,item_078690,C,789,memo_078690
78691,item_078691,A,790,memo_078691
78692,item_078692,B,791,memo_078692
78693,item_078693,C,792,memo_078693
78694,item_078694,A,793,memo_078694
78695,item_078695,B,794,memo_078695
78696,item_078696,C,795,memo_078696
78697,item_078697,A,796,memo_078697
78698,item_078698,B,797,memo_078698
78699,item_078699,C,798,memo_078699
78700,item_078700,A,799,memo_078700
78701,item_078701,B,800,memo_078701
78702,item_078702,C,801,memo_078702
78703,item_078703,A,802,memo_078703
78704,item_078704,B,803,memo_078704
78705,item_078705,C,804,memo_078705
78706,item_078706,A,805,memo_078706
78707,item_078707,B,806,memo_078707
78708,item_078708,C,807,memo_078708
78709,item_078709,A,808,memo_078709
78710,item_078710,B,809,memo_078710
78711,item_078711,C,810,memo_078711
78712,item_078712,A,811,memo_078712
78713,item_078713,B,812,memo_078713
78714,item_078714,C,813,memo_078714
78715,item_078715,A,814,memo_078715
78716,item_078716,B,815,memo_078716
78717,item_078717,C,816,memo_078717
78718,item_078718,A,817,memo_078718
78719,item_078719,B,818,memo_078719
78720,item_078720,C,819,memo_078720
78721,item_078721,A,820,memo_078721
78722,item_078722,B,821,memo_078722
78723,item_078723,C,822,memo_078723
78724,item_078724,A,823,memo_078724
78725,item_078725,B,824,memo_078725
78726,item_078726,C,825,memo_078726
78727,item_078727,A,826,memo_078727
78728,item_078728,B,827,memo_078728
78729,item_078729,C,828,memo_078729
78730,item_078730,A,829,memo_078730
78731,item_078731,B,830,memo_078731
78732,item_078732,C,831,memo_078732
78733,item_078733,A,832,memo_078733
78734,item_078734,B,833,memo_078734
78735,item_078735,C,834,memo_078735
78736,item_078736,A,835,memo_078736
78737,item_078737,B,836,memo_078737
78738,item_078738,C,837,memo_078738
78739,item_078739,A,838,memo_078739
78740,item_078740,B,839,memo_078740
78741,item_078741,C,840,memo_078741
78742,item_078742,A,841,memo_078742
78743,item_078743,B,842,memo_078743
78744,item_078744,C,843,memo_078744
78745,item_078745,A,844,memo_078745
78746,item_078746,B,845,memo_078746
78747,item_078747,C,846,memo_078747
78748,item_078748,A,847,memo_078748
78749,item_078749,B,848,memo_078749
78750,item_078750,C,849,memo_078750
78751,item_078751,A,850,memo_078751
78752,item_078752,B,851,memo_078752
78753,item_078753,C,852,memo_078753
78754,item_078754,A,853,memo_078754
78755,item_078755,B,854,memo_078755
78756,item_078756,C,855,memo_078756
78757,item_078757,A,856,memo_078757
78758,item_078758,B,857,memo_078758
78759,item_078759,C,858,memo_078759
78760,item_078760,A,859,memo_078760
78761,item_078761,B,860,memo_078761
78762,item_078762,C,861,memo_078762
78763,item_078763,A,862,memo_078763
78764,item_078764,B,863,memo_078764
78765,item_078765,C,864,memo_078765
78766,item_078766,A,865,memo_078766
78767,item_078767,B,866,memo_078767
78768,item_078768,C,867,memo_078768
78769,item_078769,A,868,memo_078769
78770,item_078770,B,869,memo_078770
78771,item_078771,C,870,memo_078771
78772,item_078772,A,871,memo_078772
78773,item_078773,B,872,memo_078773
78774,item_078774,C,873,memo_078774
78775,item_078775,A,874,memo_078775
78776,item_078776,B,875,memo_078776
78777,item_078777,C,876,memo_078777
78778,item_078778,A,877,memo_078778
78779,item_078779,B,878,memo_078779
78780,item_078780,C,879,memo_078780
78781,item_078781,A,880,memo_078781
78782,item_078782,B,881,memo_078782
78783,item_078783,C,882,memo_078783
78784,item_078784,A,883,memo_078784
78785,item_078785,B,884,memo_078785
78786,item_078786,C,885,memo_078786
78787,item_078787,A,886,memo_078787
78788,item_078788,B,887,memo_078788
78789,item_078789,C,888,memo_078789
78790,item_078790,A,889,memo_078790
78791,item_078791,B,890,memo_078791
78792,item_078792,C,891,memo_078792
78793,item_078793,A,892,memo_078793
78794,item_078794,B,893,memo_078794
78795,item_078795,C,894,memo_078795
78796,item_078796,A,895,memo_078796
78797,item_078797,B,896,memo_078797
78798,item_078798,C,897,memo_078798
78799,item_078799,A,898,memo_078799
78800,item_078800,B,899,memo_078800
78801,item_078801,C,900,memo_078801
78802,item_078802,A,901,memo_078802
78803,item_078803,B,902,memo_078803
78804,item_078804,C,903,memo_078804
78805,item_078805,A,904,memo_078805
78806,item_078806,B,905,memo_078806
78807,item_078807,C,906,memo_078807
78808,item_078808,A,907,memo_078808
78809,item_078809,B,908,memo_078809
78810,item_078810,C,909,memo_078810
78811,item_078811,A,910,memo_078811
78812,item_078812,B,911,memo_078812
78813,item_078813,C,912,memo_078813
78814,item_078814,A,913,memo_078814
78815,item_078815,B,914,memo_078815
78816,item_078816,C,915,memo_078816
78817,item_078817,A,916,memo_078817
78818,item_078818,B,917,memo_078818
